cust_id,kabupaten,provinces_name,is_bad_cust,first_bu,second_bu,first_lob,second_lob,first_asset_price,second_asset_price,first_asset_year,second_asset_year,first_go_live_date,second_go_live_date,cust_gender,cust_job,cust_age
custid_994, TANGERANG SELATAN,BANTEN,1,BU_A,BU_A,NCF,NCF,503000000,396000000,2019,2019,2019-06-24 17:00:00,2019-08-24 17:00:00,FEMALE,OTHERS,28
custid_995, TANGERANG,BANTEN,0,BU_A,BU_A,NCF,NCF,285000000,1145000000,2019,2019,2019-05-24 17:00:00,2019-10-04 17:00:00,FEMALE,OTHERS,47
custid_996, EMPAT LAWANG,SUMATERA SELATAN,0,BU_A,BU_A,NCF,NCF,464000000,270000000,2018,2020,2018-07-25 17:00:00,2020-04-21 17:00:00,MALE,OTHERS,29
custid_997, BOGOR,JAWA BARAT,0,BU_A,BU_A,NCF,NCF,272000000,358000000,2017,2019,2018-01-05 17:00:00,2019-12-08 17:00:00,FEMALE,OTHERS,45
custid_998, INDRAMAYU,JAWA BARAT,0,BU_A,BU_A,NCF,NCF,254000000,158000000,2018,2019,2018-07-16 17:00:00,2019-10-30 17:00:00,MALE,OTHERS,29
custid_999, ACEH SINGKIL,ACEH,0,BU_B,BU_B,NCF,NCF,272000000,202000000,2018,2018,2018-07-16 17:00:00,2018-09-12 17:00:00,FEMALE,OTHERS,50
custid_1000, OGAN KOMERING ILIR,SUMATERA SELATAN,0,BU_B,BU_B,NCF,NCF,526000000,236000000,2018,2019,2018-11-30 17:00:00,2019-03-08 17:00:00,FEMALE,OTHERS,32
custid_1001, MEDAN,SUMATERA UTARA,0,BU_B,BU_A,NCF,NCF,474000000,360000000,2018,2021,2018-09-26 17:00:00,2021-02-23 17:00:00,MALE,OTHERS,49
custid_1002, BEKASI,JAWA BARAT,0,BU_B,BU_A,NCF,NCF,507000000,241000000,2019,2021,2019-10-29 17:00:00,2021-03-18 17:00:00,FEMALE,OTHERS,41
custid_1003, LEBAK,BANTEN,1,BU_B,BU_B,NCF,NCF,290000000,548000000,2020,2021,2020-03-09 17:00:00,2021-08-05 17:00:00,MALE,OTHERS,32
custid_1004, BOGOR,JAWA BARAT,0,BU_B,BU_B,NCF,NCF,294000000,172000000,2019,2021,2020-02-27 17:00:00,2021-12-28 17:00:00,FEMALE,OTHERS,21
custid_1005, INDRAMAYU,JAWA BARAT,0,BU_B,BU_B,NCF,NCF,300000000,433000000,2020,2021,2020-05-03 17:00:00,2021-03-03 17:00:00,FEMALE,OTHERS,44
custid_1006, GARUT,JAWA BARAT,0,BU_B,BU_B,NCF,NCF,282000000,570000000,2019,2021,2019-03-18 17:00:00,2021-12-19 17:00:00,MALE,OTHERS,27
custid_1007, PEKANBARU,RIAU,0,BU_B,BU_B,NCF,NCF,1091000000,340000000,2019,2021,2019-05-24 17:00:00,2021-06-23 17:00:00,MALE,OTHERS,27
custid_1008, LAMPUNG TENGAH,LAMPUNG,0,BU_B,BU_B,NCF,NCF,241000000,264000000,2017,2018,2018-01-01 17:00:00,2018-10-25 17:00:00,MALE,OTHERS,43
custid_1009, BONE,SULAWESI SELATAN,1,BU_B,BU_B,NCF,NCF,546000000,477000000,2018,2018,2018-06-10 17:00:00,2018-08-09 17:00:00,MALE,OTHERS,40
custid_1010, ROKAN HULU,RIAU,0,BU_B,BU_A,NCF,NCF,533000000,219000000,2018,2019,2019-02-24 17:00:00,2019-05-24 17:00:00,MALE,OTHERS,37
custid_1011, KONAWE,SULAWESI TENGGARA,1,BU_A,BU_A,NCF,NCF,472000000,270000000,2020,2021,2020-08-17 17:00:00,2021-05-17 17:00:00,MALE,OTHERS,21
custid_1012, JAKARTA SELATAN,DKI JAKARTA,0,BU_A,BU_A,NCF,NCF,538000000,478000000,2019,2019,2019-11-10 17:00:00,2021-07-12 17:00:00,MALE,OTHERS,41
custid_1013, JAKARTA PUSAT,DKI JAKARTA,1,BU_A,BU_A,NCF,NCF,157000000,110000000,2019,2019,2019-08-13 17:00:00,2021-06-01 17:00:00,FEMALE,OTHERS,25
custid_1014, BOGOR,JAWA BARAT,0,BU_A,BU_A,NCF,NCF,159000000,159000000,2019,2019,2019-03-22 17:00:00,2019-03-22 17:00:00,FEMALE,OTHERS,36
custid_1015, PASURUAN,JAWA TIMUR,0,BU_B,BU_B,NCF,NCF,164000000,179000000,2019,2021,2020-01-22 17:00:00,2021-08-30 17:00:00,MALE,OTHERS,50
custid_1016, SAWAH LUNTO,SUMATERA BARAT,0,BU_B,BU_B,NCF,NCF,410000000,258000000,2018,2018,2018-03-14 17:00:00,2018-06-21 17:00:00,MALE,OTHERS,28
custid_1017, POSO,SULAWESI TENGAH,0,BU_B,BU_B,NCF,NCF,182000000,174000000,2017,2018,2018-07-31 17:00:00,2018-11-12 17:00:00,MALE,OTHERS,25
custid_1018, JAKARTA TIMUR,DKI JAKARTA,0,BU_A,BU_A,NCF,NCF,471000000,471000000,2019,2019,2019-09-18 17:00:00,2019-09-18 17:00:00,FEMALE,OTHERS,32
custid_1019, JAKARTA BARAT,DKI JAKARTA,0,BU_A,BU_A,NCF,NCF,153000000,166000000,2020,2020,2020-04-28 17:00:00,2020-09-25 17:00:00,MALE,OTHERS,29
custid_1020, TANGERANG,BANTEN,0,BU_A,BU_A,NCF,NCF,537000000,548000000,2019,2021,2019-10-11 17:00:00,2021-10-15 17:00:00,MALE,OTHERS,32
custid_1021, KETAPANG,KALIMANTAN BARAT,1,BU_A,BU_B,NCF,NCF,183000000,190000000,2019,2021,2019-09-08 17:00:00,2021-06-03 17:00:00,MALE,OTHERS,26
custid_1022, KOLAKA,SULAWESI TENGGARA,1,BU_A,BU_A,NCF,NCF,472000000,486000000,2020,2021,2020-05-25 17:00:00,2021-06-14 17:00:00,MALE,OTHERS,42
custid_1023, PEKANBARU,RIAU,0,BU_A,BU_A,NCF,NCF,154000000,105000000,2019,2019,2019-10-04 17:00:00,2021-09-14 17:00:00,FEMALE,OTHERS,23
custid_1024, BEKASI,JAWA BARAT,0,BU_A,BU_A,NCF,NCF,145000000,145000000,2018,2018,2018-09-28 17:00:00,2018-09-28 17:00:00,MALE,OTHERS,25
custid_1025, SLEMAN,DI YOGYAKARTA,0,BU_A,BU_A,NCF,NCF,569000000,451000000,2018,2019,2019-01-28 17:00:00,2019-06-23 17:00:00,FEMALE,OTHERS,31
custid_1026, KENDARI,SULAWESI TENGGARA,0,BU_B,BU_B,NCF,NCF,165000000,215000000,2017,2018,2018-01-11 17:00:00,2018-09-11 17:00:00,FEMALE,OTHERS,50
custid_1027, SIDOARJO,JAWA TIMUR,0,BU_A,BU_B,NCF,NCF,499000000,417000000,2018,2018,2018-08-30 17:00:00,2018-09-29 17:00:00,MALE,OTHERS,34
custid_1028, JAKARTA BARAT,BANTEN,0,BU_B,BU_A,NCF,NCF,155000000,383000000,2017,2018,2018-01-01 17:00:00,2019-01-31 17:00:00,MALE,OTHERS,40
custid_1029, JAKARTA BARAT,DKI JAKARTA,1,BU_B,BU_B,NCF,UCF,410000000,456000000,2018,2018,2019-01-15 17:00:00,2019-08-08 17:00:00,FEMALE,OTHERS,41
custid_1030, LAMPUNG BARAT,LAMPUNG,0,BU_B,BU_B,NCF,UCF,532000000,150000000,2018,2015,2018-02-19 17:00:00,2018-07-04 17:00:00,MALE,OTHERS,41
custid_1031, JAKARTA SELATAN,DKI JAKARTA,1,BU_B,BU_B,NCF,UCF,282000000,395000000,2017,2018,2018-02-12 17:00:00,2019-09-16 17:00:00,MALE,OTHERS,28
custid_1032, JAKARTA SELATAN,DKI JAKARTA,1,BU_B,BU_B,NCF,UCF,193000000,232000000,2019,2019,2019-04-08 17:00:00,2019-05-19 17:00:00,FEMALE,OTHERS,33
custid_1033, SURABAYA,JAWA TIMUR,1,BU_A,BU_A,NCF,NCF,500000000,272000000,2018,2019,2018-09-27 17:00:00,2019-09-29 17:00:00,MALE,OTHERS,40
custid_1034, JAKARTA SELATAN,DKI JAKARTA,0,BU_B,BU_B,NCF,UCF,120000000,193000000,2018,2018,2018-03-20 17:00:00,2020-05-18 17:00:00,MALE,OTHERS,43
custid_1035, BEKASI,JAWA BARAT,0,BU_A,BU_B,NCF,NCF,264000000,548000000,2018,2020,2018-12-28 17:00:00,2020-12-15 17:00:00,MALE,OTHERS,26
custid_1036, JAKARTA PUSAT,DKI JAKARTA,0,BU_A,BU_A,NCF,NCF,267000000,267000000,2020,2021,2020-09-24 17:00:00,2021-11-07 17:00:00,FEMALE,OTHERS,46
custid_1037, BANYUWANGI,JAWA TIMUR,0,BU_A,BU_A,NCF,NCF,262000000,161000000,2018,2021,2018-11-01 17:00:00,2021-03-30 17:00:00,MALE,OTHERS,37
custid_1038, NGANJUK,JAWA TIMUR,0,BU_A,BU_A,NCF,NCF,262000000,262000000,2018,2018,2019-01-01 17:00:00,2019-01-01 17:00:00,MALE,OTHERS,37
custid_1039, LAMPUNG SELATAN,LAMPUNG,0,BU_A,BU_B,NCF,NCF,280000000,260000000,2017,2018,2018-01-25 17:00:00,2018-09-16 17:00:00,FEMALE,OTHERS,41
custid_1040, JAKARTA SELATAN,DKI JAKARTA,0,BU_A,BU_A,NCF,NCF,262000000,220000000,2018,2019,2018-04-27 17:00:00,2019-05-26 17:00:00,FEMALE,OTHERS,36
custid_1041, BANDUNG,JAWA BARAT,0,BU_B,BU_A,NCF,NCF,240000000,161000000,2018,2021,2018-07-25 17:00:00,2021-03-30 17:00:00,MALE,OTHERS,40
custid_1042, DELI SERDANG,SUMATERA UTARA,1,BU_A,BU_A,NCF,NCF,270000000,270000000,2019,2019,2019-09-20 17:00:00,2019-09-20 17:00:00,MALE,OTHERS,45
custid_1043, BANDUNG,JAWA BARAT,1,BU_A,BU_B,NCF,NCF,268000000,138000000,2018,2018,2018-04-29 17:00:00,2018-12-13 17:00:00,MALE,OTHERS,30
custid_1044, BEKASI,JAWA BARAT,0,BU_A,BU_A,NCF,NCF,262000000,354000000,2018,2020,2018-08-14 17:00:00,2020-02-18 17:00:00,MALE,OTHERS,24
custid_1045, MEDAN,SUMATERA UTARA,0,BU_B,BU_B,NCF,NCF,261000000,500000000,2018,2018,2018-05-29 17:00:00,2018-11-08 17:00:00,FEMALE,OTHERS,41
custid_1046, CIANJUR,JAWA BARAT,0,BU_A,BU_A,NCF,NCF,289000000,181000000,2020,2021,2020-08-04 17:00:00,2021-04-29 17:00:00,MALE,OTHERS,22
custid_1047, JAKARTA UTARA,DKI JAKARTA,0,BU_A,BU_A,NCF,NCF,241000000,241000000,2018,2018,2018-09-28 17:00:00,2018-09-28 17:00:00,MALE,OTHERS,33
custid_1048, REMBANG,JAWA TENGAH,0,BU_A,BU_A,NCF,NCF,274000000,225000000,2020,2020,2020-09-04 17:00:00,2021-11-26 17:00:00,MALE,OTHERS,20
custid_1049, BENGKULU,BENGKULU,0,BU_B,BU_A,NCF,NCF,275000000,288000000,2018,2021,2018-04-09 17:00:00,2021-12-02 17:00:00,FEMALE,OTHERS,26
custid_1050, SIDOARJO,JAWA TIMUR,0,BU_B,BU_A,NCF,NCF,245000000,400000000,2019,2021,2019-06-02 17:00:00,2021-02-03 17:00:00,MALE,OTHERS,49
custid_1051, KUTAI KARTANEGARA,KALIMANTAN TIMUR,0,BU_B,BU_B,NCF,NCF,286000000,164000000,2018,2019,2018-10-11 17:00:00,2019-03-24 17:00:00,FEMALE,OTHERS,20
custid_1052, TANJUNG JABUNG BARAT,JAMBI,0,BU_B,BU_A,NCF,NCF,248000000,179000000,2018,2021,2018-03-12 17:00:00,2021-08-23 17:00:00,MALE,OTHERS,35
custid_1053, JAKARTA SELATAN,DKI JAKARTA,0,BU_A,BU_A,NCF,NCF,262000000,534000000,2018,2018,2018-05-21 17:00:00,2019-02-08 17:00:00,FEMALE,OTHERS,36
custid_1054, KEDIRI,JAWA TIMUR,0,BU_B,BU_B,NCF,NCF,265000000,147000000,2018,2018,2018-02-14 17:00:00,2018-03-13 17:00:00,FEMALE,OTHERS,22
custid_1055, JAYAWIJAYA,PAPUA,0,BU_B,BU_B,NCF,NCF,265000000,306000000,2018,2020,2018-04-10 17:00:00,2020-10-06 17:00:00,FEMALE,OTHERS,39
custid_1056, LAMONGAN,JAWA TIMUR,1,BU_A,BU_A,NCF,NCF,256000000,280000000,2019,2021,2019-05-26 17:00:00,2021-09-28 17:00:00,FEMALE,OTHERS,44
custid_1057, BATAM,KEPULAUAN RIAU,1,BU_A,BU_A,NCF,NCF,187000000,195000000,2020,2021,2020-12-17 17:00:00,2021-10-27 17:00:00,FEMALE,OTHERS,25
custid_1058, MANADO,SULAWESI UTARA,0,BU_A,BU_A,NCF,NCF,160000000,160000000,2018,2018,2018-04-29 17:00:00,2018-04-29 17:00:00,MALE,OTHERS,45
custid_1059, PALEMBANG,SUMATERA SELATAN,1,BU_A,BU_A,NCF,NCF,157000000,309000000,2018,2019,2018-04-16 17:00:00,2019-03-18 17:00:00,MALE,OTHERS,35
custid_1060, BOJONEGORO,JAWA TIMUR,1,BU_B,BU_B,NCF,NCF,142000000,147000000,2018,2019,2018-12-13 17:00:00,2020-01-03 17:00:00,MALE,OTHERS,30
custid_1061, SIDENRENG RAPPANG/RAPANG,SULAWESI SELATAN,0,BU_B,BU_B,NCF,NCF,151000000,553000000,2017,2018,2018-01-01 17:00:00,2019-01-04 17:00:00,MALE,OTHERS,47
custid_1062, BEKASI,JAWA BARAT,0,BU_B,BU_B,NCF,NCF,141000000,141000000,2018,2018,2018-04-24 17:00:00,2018-08-30 17:00:00,FEMALE,OTHERS,32
custid_1063, BATAM,KEPULAUAN RIAU,1,BU_B,BU_B,NCF,NCF,155000000,273000000,2019,2020,2019-11-27 17:00:00,2020-10-15 17:00:00,MALE,OTHERS,22
custid_1064, MALANG,JAWA TIMUR,0,BU_B,BU_B,NCF,NCF,159000000,360000000,2018,2020,2018-09-12 17:00:00,2021-02-18 17:00:00,MALE,OTHERS,21
custid_1065, DELI SERDANG,SUMATERA UTARA,0,BU_B,BU_B,NCF,NCF,150000000,210000000,2018,2021,2018-08-22 17:00:00,2021-06-18 17:00:00,MALE,OTHERS,42
custid_1066,,KALIMANTAN SELATAN,0,BU_B,BU_B,NCF,NCF,172000000,596000000,2018,2020,2018-10-28 17:00:00,2020-10-20 17:00:00,FEMALE,OTHERS,31
custid_1067, PASURUAN,JAWA TIMUR,0,BU_B,BU_B,NCF,UCF,307000000,87000000,2018,2006,2018-10-30 17:00:00,2021-02-04 17:00:00,MALE,OTHERS,43
custid_1068, JAKARTA BARAT,DKI JAKARTA,0,BU_A,BU_A,NCF,NCF,404000000,481000000,2020,2020,2020-05-15 17:00:00,2021-03-19 17:00:00,MALE,OTHERS,33
custid_1069, BOGOR,JAWA BARAT,0,BU_B,BU_B,NCF,NCF,367000000,503000000,2018,2018,2018-01-14 17:00:00,2019-01-02 17:00:00,FEMALE,OTHERS,34
custid_1070, PALEMBANG,SUMATERA SELATAN,0,BU_A,BU_A,NCF,NCF,395000000,477000000,2018,2020,2018-08-09 17:00:00,2020-11-29 17:00:00,FEMALE,OTHERS,36
custid_1071, SEMARANG,JAWA TENGAH,1,BU_A,BU_A,NCF,NCF,390000000,156000000,2018,2019,2018-12-16 17:00:00,2019-03-29 17:00:00,MALE,OTHERS,26
custid_1072, DELI SERDANG,SUMATERA UTARA,0,BU_B,BU_A,NCF,NCF,363000000,200000000,2020,2021,2020-09-13 17:00:00,2021-04-15 17:00:00,MALE,OTHERS,44
custid_1073, JAKARTA SELATAN,DKI JAKARTA,1,BU_B,BU_B,NCF,NCF,300000000,456000000,2019,2019,2019-05-27 17:00:00,2020-02-10 17:00:00,MALE,OTHERS,49
custid_1074, SURABAYA,JAWA TIMUR,0,BU_B,BU_B,NCF,NCF,395000000,164000000,2018,2021,2018-04-20 17:00:00,2021-05-16 17:00:00,MALE,OTHERS,45
custid_1075, DEPOK,JAWA BARAT,0,BU_B,BU_B,NCF,NCF,287000000,271000000,2018,2020,2018-05-30 17:00:00,2020-08-18 17:00:00,FEMALE,OTHERS,37
custid_1076, JAKARTA TIMUR,DKI JAKARTA,1,BU_B,BU_B,NCF,NCF,323000000,277000000,2018,2018,2018-02-07 17:00:00,2018-08-09 17:00:00,FEMALE,OTHERS,40
custid_1077, BOGOR,JAWA BARAT,0,BU_A,BU_A,NCF,NCF,284000000,167000000,2018,2019,2018-05-24 17:00:00,2019-11-20 17:00:00,FEMALE,OTHERS,27
custid_1078, PALEMBANG,SUMATERA SELATAN,0,BU_B,BU_B,NCF,NCF,404000000,577000000,2018,2020,2018-04-09 17:00:00,2020-10-27 17:00:00,FEMALE,OTHERS,33
custid_1079, GRESIK,JAWA TIMUR,0,BU_A,BU_A,NCF,NCF,408000000,408000000,2018,2018,2018-08-28 17:00:00,2018-08-28 17:00:00,MALE,OTHERS,49
custid_1080, KEDIRI,JAWA TIMUR,1,BU_A,BU_A,NCF,NCF,353000000,673000000,2019,2020,2019-04-11 17:00:00,2020-04-29 17:00:00,MALE,OTHERS,45
custid_1081, JAKARTA PUSAT,DKI JAKARTA,1,BU_B,BU_A,NCF,NCF,402000000,250000000,2020,2021,2020-09-13 17:00:00,2021-03-25 17:00:00,FEMALE,OTHERS,27
custid_1082, BEKASI,JAWA BARAT,0,BU_B,BU_B,NCF,NCF,303000000,312000000,2017,2018,2018-01-10 17:00:00,2018-10-04 17:00:00,FEMALE,OTHERS,44
custid_1083, JAMBI,JAMBI,0,BU_B,BU_B,NCF,NCF,358000000,175000000,2017,2018,2018-01-02 17:00:00,2018-05-22 17:00:00,MALE,OTHERS,41
custid_1084, TAPANULI TENGAH,SUMATERA UTARA,0,BU_A,BU_A,NCF,NCF,413000000,413000000,2018,2018,2018-05-27 17:00:00,2018-05-27 17:00:00,MALE,OTHERS,39
custid_1085, JAKARTA UTARA,DKI JAKARTA,0,BU_B,BU_B,NCF,NCF,349000000,383000000,2018,2018,2018-04-29 17:00:00,2018-04-29 17:00:00,,OTHERS,34
custid_1086, MUSI BANYUASIN,SUMATERA SELATAN,0,BU_B,BU_B,NCF,NCF,348000000,150000000,2018,2019,2018-05-30 17:00:00,2019-02-11 17:00:00,MALE,OTHERS,26
custid_1087, LAHAT,SUMATERA SELATAN,1,BU_A,BU_A,NCF,NCF,370000000,370000000,2018,2018,2018-06-30 17:00:00,2018-06-30 17:00:00,MALE,OTHERS,43
custid_1088, SIDOARJO,JAWA TIMUR,0,BU_A,BU_A,NCF,NCF,398000000,398000000,2018,2018,2018-03-07 17:00:00,2018-03-07 17:00:00,FEMALE,OTHERS,36
custid_1089, SERDANG BEDAGAI,SUMATERA UTARA,1,BU_A,BU_A,NCF,NCF,352000000,265000000,2018,2018,2019-01-01 17:00:00,2021-09-23 17:00:00,FEMALE,OTHERS,22
custid_1090, BANYUWANGI,JAWA TIMUR,1,BU_A,BU_A,NCF,NCF,335000000,280000000,2018,2018,2018-08-13 17:00:00,2021-04-23 17:00:00,MALE,OTHERS,24
custid_1091, TANGERANG,BANTEN,0,BU_B,BU_A,NCF,NCF,396000000,370000000,2019,2019,2019-08-18 17:00:00,2021-09-05 17:00:00,MALE,OTHERS,21
custid_1092, SERDANG BEDAGAI,SUMATERA UTARA,0,BU_A,BU_A,NCF,NCF,347000000,347000000,2017,2017,2018-03-23 17:00:00,2018-03-23 17:00:00,FEMALE,OTHERS,34
custid_1093, TANGERANG SELATAN,BANTEN,1,BU_B,BU_B,NCF,NCF,340000000,340000000,2018,2018,2018-01-31 17:00:00,2018-02-09 17:00:00,FEMALE,OTHERS,47
custid_1094, BANDUNG BARAT,JAWA BARAT,0,BU_B,BU_A,NCF,NCF,364000000,403000000,2020,2021,2020-08-14 17:00:00,2021-04-20 17:00:00,MALE,OTHERS,48
custid_1095, SURABAYA,JAWA TIMUR,0,BU_A,BU_A,NCF,NCF,343000000,357000000,2020,2020,2020-03-25 17:00:00,2020-09-27 17:00:00,MALE,OTHERS,43
custid_1096, PALANGKA RAYA,KALIMANTAN TENGAH,1,BU_A,BU_B,NCF,NCF,342000000,343000000,2018,2018,2018-06-27 17:00:00,2019-01-14 17:00:00,MALE,OTHERS,20
custid_1097, MEDAN,SUMATERA UTARA,1,BU_B,BU_A,NCF,NCF,337000000,447000000,2018,2020,2018-09-07 17:00:00,2020-07-28 17:00:00,FEMALE,OTHERS,33
custid_1098, MEDAN,SUMATERA UTARA,0,BU_A,BU_A,NCF,NCF,324000000,376000000,2018,2018,2018-04-09 17:00:00,2019-01-30 17:00:00,MALE,OTHERS,39
custid_1099, JAKARTA UTARA,DKI JAKARTA,0,BU_A,BU_B,NCF,NCF,388000000,409000000,2018,2021,2018-04-05 17:00:00,2021-10-26 17:00:00,MALE,OTHERS,38
custid_1100, TANGERANG SELATAN,BANTEN,0,BU_B,BU_A,NCF,NCF,340000000,365000000,2018,2019,2018-10-15 17:00:00,2019-02-20 17:00:00,MALE,OTHERS,28
custid_1101, JEMBER,JAWA TIMUR,0,BU_A,BU_A,NCF,NCF,304000000,304000000,2019,2019,2019-02-12 17:00:00,2019-02-12 17:00:00,MALE,OTHERS,26
custid_1102, JAKARTA UTARA,DKI JAKARTA,0,BU_A,BU_A,NCF,NCF,320000000,389000000,2019,2019,2019-10-13 17:00:00,2019-10-16 17:00:00,FEMALE,OTHERS,50
custid_1103, SIDOARJO,JAWA TIMUR,0,BU_A,BU_A,NCF,NCF,346000000,336000000,2019,2019,2019-05-31 17:00:00,2019-10-30 17:00:00,MALE,OTHERS,47
custid_1104, SURABAYA,JAWA TIMUR,1,BU_A,BU_A,NCF,NCF,401000000,401000000,2020,2020,2020-07-13 17:00:00,2020-08-05 17:00:00,MALE,OTHERS,39
custid_1105, SURABAYA,JAWA TIMUR,0,BU_B,BU_B,NCF,NCF,305000000,426000000,2018,2021,2018-10-17 17:00:00,2021-10-25 17:00:00,MALE,OTHERS,32
custid_1106, TASIKMALAYA,JAWA BARAT,0,BU_B,BU_B,NCF,NCF,141000000,191000000,2018,2018,2018-10-28 17:00:00,2018-10-28 17:00:00,MALE,OTHERS,33
custid_1107, TANGERANG,BANTEN,1,BU_A,BU_A,NCF,NCF,339000000,405000000,2019,2020,2019-11-10 17:00:00,2020-04-08 17:00:00,FEMALE,OTHERS,29
custid_1108, GRESIK,JAWA TIMUR,0,BU_B,BU_B,NCF,NCF,340000000,479000000,2018,2021,2018-05-17 17:00:00,2021-06-08 17:00:00,MALE,OTHERS,41
custid_1109, KEDIRI,JAWA TIMUR,0,BU_B,BU_B,NCF,NCF,344000000,354000000,2018,2019,2018-07-09 17:00:00,2019-09-08 17:00:00,MALE,OTHERS,24
custid_1110, DELI SERDANG,SUMATERA UTARA,1,BU_B,BU_B,NCF,NCF,369000000,323000000,2018,2018,2018-05-04 17:00:00,2018-10-23 17:00:00,MALE,OTHERS,32
custid_1111, TULANG BAWANG,LAMPUNG,0,BU_B,BU_A,NCF,NCF,324000000,361000000,2019,2020,2019-09-17 17:00:00,2020-06-29 17:00:00,MALE,PNS,37
custid_1112, REMBANG,JAWA TENGAH,1,BU_B,BU_B,NCF,NCF,322000000,361000000,2019,2021,2019-12-01 17:00:00,2021-04-23 17:00:00,MALE,PNS,45
custid_1113, BEKASI,JAWA BARAT,1,BU_A,BU_A,NCF,NCF,394000000,370000000,2019,2019,2019-07-15 17:00:00,2021-07-22 17:00:00,MALE,PNS,29
custid_1114, MAKASSAR,SULAWESI SELATAN,0,BU_B,BU_B,NCF,NCF,404000000,382000000,2020,2021,2020-11-05 17:00:00,2021-06-28 17:00:00,MALE,PNS,22
custid_1115, SERDANG BEDAGAI,SUMATERA UTARA,1,BU_A,BU_A,NCF,NCF,322000000,225000000,2018,2018,2018-08-29 17:00:00,2021-06-03 17:00:00,MALE,PNS,26
custid_1116, JAKARTA TIMUR,DKI JAKARTA,1,BU_A,BU_A,NCF,NCF,394000000,370000000,2019,2019,2020-02-19 17:00:00,2021-04-23 17:00:00,MALE,PNS,42
custid_1117, ACEH TAMIANG,ACEH,0,BU_B,BU_B,NCF,NCF,317000000,319000000,2018,2019,2018-11-05 17:00:00,2019-04-22 17:00:00,MALE,PNS,50
custid_1118, MEDAN,SUMATERA UTARA,0,BU_B,BU_A,NCF,NCF,352000000,382000000,2019,2020,2019-06-13 17:00:00,2020-11-29 17:00:00,MALE,PNS,32
custid_1119, LANGKAT,SUMATERA UTARA,0,BU_B,BU_B,NCF,NCF,326000000,342000000,2018,2021,2018-09-04 17:00:00,2021-09-10 17:00:00,MALE,PNS,29
custid_1120, MEDAN,SUMATERA UTARA,0,BU_A,BU_A,NCF,NCF,500000000,500000000,2020,2020,2020-11-11 17:00:00,2020-11-11 17:00:00,MALE,PNS,41
custid_1121, TOBA SAMOSIR,SUMATERA UTARA,0,BU_B,BU_B,NCF,NCF,347000000,152000000,2018,2019,2019-01-02 17:00:00,2019-07-16 17:00:00,MALE,PNS,40
custid_1122, LANGKAT,SUMATERA UTARA,0,BU_A,BU_A,NCF,NCF,327000000,280000000,2018,2018,2018-03-30 17:00:00,2021-10-20 17:00:00,FEMALE,PNS,48
custid_1123, MEDAN,SUMATERA UTARA,0,BU_B,BU_B,NCF,NCF,313000000,340000000,2018,2020,2019-01-31 17:00:00,2020-02-02 17:00:00,MALE,PNS,41
custid_1124, BANDA ACEH,ACEH,0,BU_B,BU_B,NCF,UCF,349000000,185000000,2018,2011,2018-01-31 17:00:00,2018-12-10 17:00:00,MALE,PNS,39
custid_1125, BLITAR,JAWA TIMUR,0,BU_A,BU_A,NCF,NCF,446000000,335000000,2019,2019,2019-08-29 17:00:00,2021-08-18 17:00:00,FEMALE,PNS,42
custid_1126, GIANYAR,BALI,0,BU_A,BU_A,NCF,NCF,385000000,315000000,2019,2019,2019-11-29 17:00:00,2021-10-15 17:00:00,MALE,PNS,33
custid_1127, TANJUNG BALAI,SUMATERA UTARA,1,BU_A,BU_A,NCF,NCF,399000000,338000000,2018,2018,2018-06-25 17:00:00,2021-11-20 17:00:00,FEMALE,PNS,22
custid_1128, SIDOARJO,JAWA TIMUR,0,BU_B,BU_A,NCF,NCF,415000000,344000000,2018,2019,2018-03-21 17:00:00,2019-09-24 17:00:00,MALE,PNS,26
custid_1129, DAIRI,SUMATERA UTARA,0,BU_A,BU_A,NCF,NCF,329000000,305000000,2019,2019,2019-03-23 17:00:00,2021-10-06 17:00:00,MALE,PNS,31
custid_1130, BOGOR,JAWA BARAT,0,BU_B,BU_B,NCF,NCF,360000000,355000000,2018,2019,2018-09-05 17:00:00,2019-07-19 17:00:00,MALE,PNS,38
custid_1131, JAKARTA SELATAN,DKI JAKARTA,0,BU_A,BU_A,NCF,NCF,333000000,385000000,2019,2021,2019-07-30 17:00:00,2021-06-18 17:00:00,MALE,PNS,25
custid_1132, JAKARTA SELATAN,DKI JAKARTA,0,BU_A,BU_A,NCF,NCF,358000000,280000000,2018,2018,2018-06-10 17:00:00,2021-05-07 17:00:00,FEMALE,PNS,20
custid_1133, CIREBON,JAWA BARAT,1,BU_B,BU_B,NCF,NCF,345000000,350000000,2019,2019,2019-03-29 17:00:00,2019-09-10 17:00:00,MALE,PNS,40
custid_1134, BONDOWOSO,JAWA TIMUR,0,BU_A,BU_A,NCF,NCF,337000000,337000000,2018,2018,2018-12-09 17:00:00,2018-12-09 17:00:00,MALE,PNS,37
custid_1135, BANDAR LAMPUNG,LAMPUNG,0,BU_A,BU_A,NCF,NCF,333000000,305000000,2019,2019,2019-05-30 17:00:00,2021-09-27 17:00:00,FEMALE,PNS,26
custid_1136, MOJOKERTO,JAWA TIMUR,1,BU_A,BU_B,NCF,NCF,490000000,490000000,2020,2020,2020-06-25 17:00:00,2020-06-30 17:00:00,FEMALE,PNS,31
